Value,Day sin,Day cos,Year sin,Year cos
42773.3175,0.25881904509535303,0.9659258262909889,0.8442660075878101,-0.5359243495417424
44037.69,0.49999999998900285,0.8660254037907879,0.8438816496086535,-0.5365293668139497
47664.8925,0.7071067811841262,0.707106781188969,0.8434968580625518,-0.5371341084297322
54336.58,0.8660254037800875,0.5000000000075364,0.8431116331472022,-0.5377385740783877
59112.1825,0.9659258262892163,0.25881904510196846,0.8427259750604936,-0.5383427634494033
62201.775,1.0,4.706049817479895e-12,0.8423398840006296,-0.5389466762322649
62770.6625,0.9659258262916524,-0.25881904509287706,0.8419533601659442,-0.5395503121167439
62514.605,0.8660254037847935,-0.49999999999938527,0.8415664037550246,-0.5401536707927059
61708.6425,0.7071067811907815,-0.7071067811823135,0.8411790149666799,-0.5407567519501594
61458.215,0.5000000000097563,-0.8660254037788059,0.8407911939999415,-0.541359555279255
60319.2625,0.2588190451044444,-0.9659258262885528,0.8404029410540631,-0.5419620804702862
59113.115,7.2693939690744136e-12,-1.0,0.8400142563285199,-0.5425643272136895
57693.56,-0.25881904509040105,-0.9659258262923157,0.8396251400230094,-0.5431662952000446
57134.1975,-0.4999999999971653,-0.8660254037860753,0.8392355923374503,-0.543767984120074
58792.0825,-0.707106781180501,-0.7071067811925941,0.8388456134719833,-0.5443693936646438
58785.1275,-0.8660254037775241,-0.5000000000119762,0.8384552036269707,-0.5449705235247637
58236.5425,-0.9659258262878894,-0.25881904510692044,0.838064363002996,-0.545571373391587
55975.7825,-1.0,-9.832738120668932e-12,0.8376730918008641,-0.546171942956411
53768.7575,-0.9659258262892129,0.2588190451019811,0.8372813902215701,-0.5467722319107243
49912.8225,-0.8660254037873569,0.4999999999949454,0.8368892584664233,-0.5473722399460172
46506.0125,-0.7071067811944066,0.7071067811786884,0.8364966967368609,-0.5479719667540669
44257.475,-0.5000000000015938,0.8660254037835184,0.8361037052345721,-0.5485714120267478
42454.345,-0.25881904510939646,0.965925826287226,0.8357102841614669,-0.5491705754560784
40923.105,-1.239608227226345e-11,1.0,0.8353164337196759,-0.5497694567342226
40348.3375,0.2588190450995051,0.9659258262898763,0.8349221541115505,-0.550368055553489
40321.675,0.4999999999927255,0.8660254037886386,0.8345274455396624,-0.5509663716063311
40976.7325,0.7071067811768759,0.7071067811962192,0.8341323082068038,-0.5515644045853482
42170.9075,0.8660254037822368,0.5000000000038137,0.8337367423159872,-0.5521621541832844
44932.19,0.9659258262865625,0.2588190451118724,0.8333407480704451,-0.55275962009303
48332.68,1.0,4.075111954911184e-13,0.8329443256736304,-0.5533568020076207
50616.63,0.9659258262905398,-0.25881904509702913,0.8325474753292157,-0.5539536996202382
51950.0375,0.8660254037899202,-0.49999999999050554,0.8321501972410934,-0.5545503126242102
52585.7975,0.707106781187742,-0.7071067811853531,0.8317524916133446,-0.5551466407130581
51964.66,0.5000000000060336,-0.8660254037809552,0.8313543586503641,-0.5557426835803074
50018.8675,0.25881904511434844,-0.9659258262858991,0.830955798556672,-0.5563384409197727
48483.135,2.970855347085637e-12,-1.0,0.8305568115370394,-0.5569339124253674
48228.5725,-0.2588190450945531,-0.9659258262912032,0.8301573977964565,-0.557529097791152
48097.03,-0.49999999998828565,-0.866025403791202,0.8297575575401329,-0.558123996711334
48799.6175,-0.7071067811835405,-0.7071067811895545,0.8293572909734973,-0.5587186088802679
49151.9425,-0.8660254037796734,-0.5000000000082535,0.8289565983021975,-0.5593129339924557
49004.5825,-0.9659258262890019,-0.2588190451027684,0.8285554797321001,-0.5599069717425471
47398.135,-1.0,-5.534199498680156e-12,0.8281539354692906,-0.5605007218253389
46883.725,-0.9659258262918666,0.2588190450920771,0.8277519657200733,-0.5610941839357763
45036.6375,-0.8660254037852076,0.49999999999866807,0.8273495706909707,-0.5616873577689517
41914.8925,-0.707106781191367,0.707106781181728,0.8269467505887244,-0.5622802430201065
39026.3175,-0.5000000000104735,0.8660254037783918,0.8265435056202939,-0.5628728393846297
37040.5825,-0.25881904510524434,0.9659258262883385,0.8261398359928253,-0.5634651465581059
35737.085,-8.097543650274674e-12,1.0,0.8257357419137786,-0.5640571642361274
35359.62,0.25881904508960113,0.9659258262925301,0.8253312235907362,-0.5646488921145761
35448.75,0.4999999999964481,0.8660254037864893,0.8249262812315301,-0.5652403298894361
35839.1225,0.7071067811799154,0.7071067811931796,0.8245209150442105,-0.5658314772568399
36563.5425,0.8660254037843861,0.500000000000091,0.8241151252370452,-0.56642233391307
38806.275,0.9659258262876751,0.25881904510772036,0.8237089120185196,-0.5670128995545575
42572.1,1.0,1.0660887801869193e-11,0.8233022755973367,-0.5676031738778836
45516.16,0.9659258262894272,-0.2588190451011812,0.822895216182417,-0.568193156579779
47131.315,0.866025403787771,-0.49999999999422823,0.8224877339828981,-0.568782847357124
47659.165,0.7071067811949922,-0.7071067811781029,0.822079829208135,-0.5693722459069492
47115.0,0.500000000002311,-0.8660254037831044,0.8216715020677,-0.5699613519264353
45461.7975,0.2588190451101964,-0.9659258262870116,0.8212627527713818,-0.5705501651129129
44759.7275,1.3224231953463713e-11,-1.0,0.8208535815291866,-0.5711386851638636
44715.33,-0.2588190450987052,-0.9659258262900907,0.8204439885513047,-0.5717269117769659
45296.1625,-0.4999999999920083,-0.8660254037890527,0.8200339740482404,-0.5723148446499093
46314.615,-0.7071067811865801,-0.707106781186515,0.8196235382306172,-0.5729024834806741
47470.375,-0.8660254037818227,-0.5000000000045309,0.8192126813093076,-0.5734898279673448
48258.9975,-0.9659258262863482,-0.25881904511267234,0.8188014034954005,-0.5740768778081576
47735.89,-1.0,-1.2356608766913793e-12,0.8183897050002009,-0.5746636327014998
47589.2,-0.9659258262907541,0.25881904509622916,0.81797758603523,-0.5752500923459101
46251.6275,-0.8660254037903343,0.49999999998978834,0.817565046812225,-0.5758362564400791
43176.0025,-0.7071067811883276,0.7071067811847676,0.817152087543139,-0.5764221246828491
41106.9125,-0.5000000000067508,0.866025403780541,0.8167387084401411,-0.5770076967732148
39043.23,-0.25881904511514836,0.9659258262856847,0.8163249097156159,-0.5775929724103226
38295.2375,-3.799005028285898e-12,1.0,0.8159106915821636,-0.5781779512934712
38279.885,0.2588190450937532,0.9659258262914175,0.8154960542526,-0.5787626331221122
39734.2825,0.5000000000001708,0.86602540378434,0.8150809979399561,-0.5793470175958493
43401.5475,0.7071067811829549,0.7071067811901401,0.8146655228574454,-0.5799311044144857
51530.28,0.8660254037792594,0.5000000000089707,0.8142496292185953,-0.5805148932778383
56927.07,0.9659258262887876,0.2588190451035683,0.8138333172370494,-0.5810983838860163
60155.9725,1.0,6.362349179880417e-12,0.8134165871266994,-0.5816815759392356
61451.18,0.965925826292081,-0.2588190450912772,0.8129994391016513,-0.5822644691378656
62094.66,0.8660254037856218,-0.49999999999795086,0.8125818733762263,-0.5828470631824291
62609.1525,0.7071067811919527,-0.7071067811811423,0.8121638901649602,-0.5834293577736027
61999.14,0.5000000000111907,-0.8660254037779777,0.8117454896826028,-0.5840113526122171
60980.3725,0.2588190451060443,-0.9659258262881242,0.8113266721441189,-0.5845930473992565
59617.1675,8.925693331474935e-12,-1.0,0.8109074377646872,-0.5851744418358596
58922.3025,-0.25881904510285725,-0.9659258262889782,0.8104877867597007,-0.5857555356233195
57802.1375,-0.4999999999957309,-0.8660254037869034,0.8100677193447664,-0.5863363284630834
58171.04,-0.7071067811793298,-0.7071067811937652,0.8096472357357053,-0.5869168200567533
57689.3,-0.866025403783972,-0.5000000000008082,0.8092263361485521,-0.5874970101060861
57387.66,-0.9659258262874607,-0.2588190451085203,0.8088050207995219,-0.5880768983130394
55876.9225,-1.0,-1.1489037483069454e-11,0.8083832899051436,-0.5886564843795883
55151.5525,-0.9659258262896415,0.25881904510038123,0.8079611436820596,-0.5892357680080005
52206.155,-0.866025403788185,0.499999999993511,0.8075385823471588,-0.5898147489006536
47921.67,-0.7071067811955778,0.7071067811775172,0.8071156061175434,-0.5903934267600804
44454.915,-0.5000000000030282,0.8660254037826903,0.8066922152105289,-0.5909718012889699
43665.435,-0.2588190451109963,0.9659258262867972,0.8062684098436438,-0.5915498721901662
42716.285,4.995335937028786e-13,1.0,0.8058441902346296,-0.59212763916667
42722.525,0.25881904509790526,0.965925826290305,0.8054195566014404,-0.592705101921638
43824.5725,0.4999999999912911,0.8660254037894668,0.8049945091622432,-0.5932822601583828
47081.3425,0.7071067811859945,0.7071067811871006,0.8045690481354177,-0.5938591135803742
53628.8575,0.8660254037814087,0.5000000000052481,0.804143173739556,-0.594435661891238
58432.7175,0.9659258262861339,0.2588190451134723,0.8037168861934624,-0.5950119047947571
61314.61,1.0,2.06381055789164e-12,0.8032901857161536,-0.5955878419948709
61737.2325,0.9659258262909685,-0.25881904509542925,0.8028630725268248,-0.5961634731957222
61427.51,0.8660254037907484,-0.4999999999890712,0.8024355468449844,-0.5967387981014732
62464.2425,0.7071067811889131,-0.7071067811841819,0.8020076088902516,-0.5973138164165812
62080.805,0.500000000007468,-0.8660254037801269,0.8015792588824909,-0.5978885278456149
60631.5275,0.2588190451159483,-0.9659258262854704,0.8011504970417788,-0.5984629320933009
59565.445,4.627154709486159e-12,-1.0,0.8007213235884031,-0.5990370288645234
58434.7875,-0.2588190450929532,-0.9659258262916319,0.8002917387428633,-0.5996108178643249
57552.5025,-0.49999999999945355,-0.8660254037847541,0.7998617427258703,-0.6001842987979057
59163.0925,-0.7071067811823694,-0.7071067811907257,0.799431335758346,-0.6007574713706244
59462.9925,-0.8660254037788453,-0.5000000000096879,0.7990005180614237,-0.6013303352879984
58818.375,-0.9659258262885733,-0.2588190451043682,0.7985692898564475,-0.6019028902557033
56995.61,-1.0,-7.1904988610806775e-12,0.7981376513649725,-0.6024751359795736
56021.905,-0.9659258262922953,0.25881904509047726,0.7977056028087647,-0.6030470721656025
52545.78,-0.8660254037860358,0.49999999999723366,0.7972731444098007,-0.6036186985199424
48502.8475,-0.7071067811925382,0.7071067811805568,0.7968402763902676,-0.604190014748905
